Date,Time,Temperature,Humidity,Light Intensity,Ground Temperature,Ground Humidity
2024-11-11,20:14,22.2,43.9,416,16.1,28.2
2024-11-11,20:09,29.8,58.2,554,5.6,56.7
2024-11-11,20:04,25.0,55.4,394,5.3,30.7
2024-11-11,19:59,22.4,68.8,542,8.9,41.3
2024-11-11,19:54,25.1,60.3,636,8.7,29.6
2024-11-11,19:49,24.2,53.8,690,13.5,29.4
2024-11-11,19:44,27.0,51.4,511,14.7,35.4
2024-11-11,19:39,22.2,59.1,509,10.4,31.9
2024-11-11,19:34,28.2,47.4,323,1.6,58.7
2024-11-11,19:29,29.1,43.8,455,14.1,50.4
2024-11-11,19:24,21.8,60.3,230,7.3,26.5
2024-11-11,19:19,26.4,54.1,603,8.9,43.3
2024-11-11,19:14,28.1,48.0,394,6.0,52.8
2024-11-11,19:09,22.0,58.0,452,15.2,20.5
2024-11-11,19:04,29.6,62.0,418,11.5,43.2
2024-11-11,18:59,27.8,52.0,421,12.2,45.0
2024-11-11,18:54,25.6,54.6,611,5.7,59.2
2024-11-11,18:49,29.2,68.3,796,12.4,47.0
2024-11-11,18:44,22.8,55.2,507,16.6,37.4
2024-11-11,18:39,29.1,59.1,292,15.6,23.6
2024-11-11,18:34,29.9,50.2,519,19.2,50.5
2024-11-11,18:29,24.5,42.1,474,17.9,45.8
2024-11-11,18:24,23.0,64.4,385,1.7,31.6
2024-11-11,18:19,24.6,44.1,347,9.1,55.0
2024-11-11,18:14,20.7,66.8,451,15.1,47.2
2024-11-11,18:09,22.2,64.1,223,13.2,31.1
2024-11-11,18:04,20.2,43.4,252,0.6,48.3
2024-11-11,17:59,27.1,46.5,646,6.1,47.1
2024-11-11,17:54,22.3,41.1,221,2.6,29.2
2024-11-11,17:49,22.7,48.5,209,9.3,39.5
2024-11-11,17:44,24.8,51.8,505,12.4,30.9
2024-11-11,17:39,24.0,51.8,659,1.1,20.5
2024-11-11,17:34,20.5,53.8,403,14.9,45.3
2024-11-11,17:29,27.1,55.9,452,12.9,44.5
2024-11-11,17:24,20.6,49.4,701,13.4,55.4
2024-11-11,17:19,25.8,50.0,794,1.5,21.8
2024-11-11,17:14,24.6,62.8,408,13.6,33.7
2024-11-11,17:09,20.7,56.6,554,14.1,45.5
2024-11-11,17:04,24.6,43.7,624,17.2,55.7
2024-11-11,16:59,21.7,52.0,454,14.8,21.9
2024-11-11,16:54,24.4,57.3,389,16.8,28.0
2024-11-11,16:49,21.4,60.0,648,2.2,34.6
2024-11-11,16:44,21.0,67.7,789,12.5,42.7
2024-11-11,16:39,20.2,48.5,436,3.1,29.4
2024-11-11,16:34,27.5,54.7,639,2.9,35.8
2024-11-11,16:29,28.6,57.3,429,0.4,29.2
2024-11-11,16:24,28.8,61.2,274,13.5,58.1
2024-11-11,16:19,29.6,61.7,242,14.9,36.3
2024-11-11,16:14,20.1,57.9,539,3.4,23.3
2024-11-11,16:09,23.8,45.0,768,18.4,52.6
2024-11-11,16:04,26.1,43.2,556,15.2,26.9
2024-11-11,15:59,26.5,59.9,410,16.7,48.9
2024-11-11,15:54,28.3,57.6,265,14.1,42.1
2024-11-11,15:49,26.9,41.0,697,9.7,21.3
2024-11-11,15:44,21.1,61.2,628,0.8,55.9
2024-11-11,15:39,27.4,46.9,512,6.0,47.3
2024-11-11,15:34,24.0,46.3,262,8.7,54.8
2024-11-11,15:29,27.0,67.1,725,4.7,51.7
2024-11-11,15:24,27.3,63.8,768,4.1,20.9
2024-11-11,15:19,25.4,41.3,612,19.9,37.4
2024-11-11,15:14,23.3,51.6,463,14.3,37.5
2024-11-11,15:09,23.9,46.8,654,9.0,22.4
2024-11-11,15:04,29.6,50.6,470,4.2,39.8
2024-11-11,14:59,25.9,44.4,643,16.2,34.0
2024-11-11,14:54,24.0,52.5,641,17.9,57.4
2024-11-11,14:49,24.9,58.6,599,9.2,57.8
2024-11-11,14:44,27.6,60.6,620,10.3,23.1
2024-11-11,14:39,29.7,44.3,694,17.7,37.5
2024-11-11,14:34,21.7,40.5,671,0.9,32.0
2024-11-11,14:29,27.4,66.8,712,2.7,37.1
2024-11-11,14:24,20.8,58.8,222,19.2,50.2
2024-11-11,14:19,25.0,61.9,506,11.0,23.6
2024-11-11,14:14,24.5,69.0,659,13.2,33.7
2024-11-11,14:09,28.7,57.4,405,5.5,20.4
2024-11-11,14:04,20.2,60.5,240,13.4,53.5
2024-11-11,13:59,24.8,45.1,532,11.5,27.2
2024-11-11,13:54,23.0,54.4,449,12.2,35.0
2024-11-11,13:49,21.9,63.3,628,17.1,25.0
2024-11-11,13:44,23.3,58.7,774,12.3,28.5
2024-11-11,13:39,26.6,69.8,596,5.1,33.5
2024-11-11,13:34,25.2,44.9,449,3.5,28.1
2024-11-11,13:29,28.1,46.3,260,10.5,31.7
2024-11-11,13:24,28.0,48.4,294,18.3,58.3
2024-11-11,13:19,24.0,51.2,745,14.0,26.3
2024-11-11,13:14,28.7,49.4,764,14.8,39.1
2024-11-11,13:09,24.2,69.0,281,14.9,54.7
2024-11-11,13:04,26.6,45.4,361,4.5,52.3
2024-11-11,12:59,24.6,42.9,652,14.8,43.9
2024-11-11,12:54,24.6,62.0,616,17.7,45.8
2024-11-11,12:49,26.3,52.1,752,11.8,21.7
2024-11-11,12:44,28.1,49.5,559,18.5,51.4
2024-11-11,12:39,26.3,62.0,783,19.4,44.5
2024-11-11,12:34,27.2,46.3,736,15.6,38.7
2024-11-11,12:29,26.7,60.2,323,17.6,54.9
2024-11-11,12:24,23.9,60.1,203,7.0,45.2
2024-11-11,12:19,20.5,46.6,461,13.3,42.3
2024-11-11,12:14,22.8,56.5,370,15.3,40.2
2024-11-11,12:09,20.8,56.7,488,9.6,56.5
2024-11-11,12:04,28.2,60.8,566,11.6,44.9
2024-11-11,11:59,29.3,65.8,573,2.1,52.1
2024-11-11,11:54,26.2,65.1,387,13.3,53.5
2024-11-11,11:49,28.1,59.6,487,4.7,21.1
2024-11-11,11:44,24.4,58.9,658,17.3,57.5
2024-11-11,11:39,22.8,62.4,357,9.7,57.9
2024-11-11,11:34,23.1,46.5,719,8.2,27.2
2024-11-11,11:29,29.2,47.7,598,3.7,26.0
2024-11-11,11:24,24.8,43.1,601,5.2,40.6
2024-11-11,11:19,29.5,61.9,710,15.8,47.8
2024-11-11,11:14,26.0,59.8,709,9.8,59.1
2024-11-11,11:09,24.5,57.5,297,5.8,49.1
2024-11-11,11:04,23.0,63.8,618,2.6,42.4
2024-11-11,10:59,27.0,67.1,528,13.9,54.6
2024-11-11,10:54,26.1,58.4,359,4.6,36.9
2024-11-11,10:49,25.1,48.6,795,8.0,23.1
2024-11-11,10:44,25.6,63.2,587,6.6,39.8
2024-11-11,10:39,28.1,40.9,204,16.0,39.7
2024-11-11,10:34,21.9,40.3,712,9.2,38.3
2024-11-11,10:29,23.4,53.3,762,18.7,51.1
2024-11-11,10:24,23.5,68.1,304,10.1,32.8
2024-11-11,10:19,21.4,57.1,430,11.1,55.2
2024-11-11,10:14,28.2,60.4,276,0.6,53.1
2024-11-11,10:09,27.8,51.4,695,8.9,22.8
2024-11-11,10:04,24.3,58.9,749,9.3,51.0
2024-11-11,09:59,20.6,54.3,641,10.8,51.9
2024-11-11,09:54,29.3,60.4,700,10.9,56.4
2024-11-11,09:49,24.5,41.9,326,9.8,32.0
2024-11-11,09:44,29.4,63.4,401,10.1,32.8
2024-11-11,09:39,27.7,40.1,261,14.4,31.2
2024-11-11,09:34,28.9,56.6,777,0.3,23.1
2024-11-11,09:29,28.3,55.4,376,6.3,32.3
2024-11-11,09:24,26.5,68.9,277,3.0,56.2
2024-11-11,09:19,25.5,67.9,707,10.2,35.3
2024-11-11,09:14,22.2,43.4,749,18.1,45.9
2024-11-11,09:09,28.1,41.8,672,3.5,40.3
2024-11-11,09:04,27.3,54.5,733,4.6,43.1
2024-11-11,08:59,24.2,44.3,631,18.7,43.2
2024-11-11,08:54,29.7,64.8,648,18.1,22.2
2024-11-11,08:49,27.9,50.1,412,10.7,46.2
2024-11-11,08:44,24.8,60.3,463,11.0,56.1
2024-11-11,08:39,29.0,57.8,257,14.0,26.4
2024-11-11,08:34,28.0,57.8,446,3.2,40.2
2024-11-11,08:29,21.2,44.3,468,19.4,44.3
2024-11-11,08:24,29.0,41.7,473,18.8,23.5
2024-11-11,08:19,22.3,45.3,729,8.4,24.6
2024-11-11,08:14,24.9,44.2,585,6.4,42.3
2024-11-11,08:09,24.2,58.7,487,1.3,37.8
2024-11-11,08:04,29.1,47.1,553,19.7,29.8
2024-11-11,07:59,27.8,57.9,202,4.3,42.0
2024-11-11,07:54,26.1,56.7,338,0.7,32.2
2024-11-11,07:49,21.0,46.0,217,6.4,53.2
2024-11-11,07:44,28.1,59.2,323,9.9,46.7
2024-11-11,07:39,22.9,56.4,633,4.7,35.8
2024-11-11,07:34,27.0,50.3,370,12.7,20.9
2024-11-11,07:29,28.6,52.7,352,6.2,35.2
2024-11-11,07:24,23.1,66.6,795,10.1,49.1
2024-11-11,07:19,25.1,48.0,242,14.8,42.5
2024-11-11,07:14,23.4,44.0,629,14.7,28.9
2024-11-11,07:09,23.4,56.8,488,14.9,47.0
2024-11-11,07:04,21.5,51.9,669,0.2,38.9
2024-11-11,06:59,29.7,44.2,452,18.3,28.5
2024-11-11,06:54,24.2,55.7,429,3.1,56.9
2024-11-11,06:49,29.6,69.5,556,6.9,20.5
2024-11-11,06:44,22.9,43.0,617,9.6,31.0
2024-11-11,06:39,23.7,55.8,270,16.9,56.6
2024-11-11,06:34,21.0,51.7,548,4.2,25.7
2024-11-11,06:29,23.9,50.3,355,7.6,33.4
2024-11-11,06:24,28.5,66.6,299,8.1,25.0
2024-11-11,06:19,29.9,66.3,552,8.9,45.0
2024-11-11,06:14,26.7,55.4,613,17.3,27.0
2024-11-11,06:09,28.1,51.6,212,16.5,45.2
2024-11-11,06:04,26.8,48.1,362,17.3,22.6
2024-11-11,05:59,28.0,64.6,214,7.7,38.0
2024-11-11,05:54,29.8,48.7,332,15.1,51.4
2024-11-11,05:49,27.7,44.5,594,12.2,27.7
2024-11-11,05:44,20.2,48.0,429,15.7,23.0
2024-11-11,05:39,24.2,64.4,270,5.4,43.9
2024-11-11,05:34,28.0,45.0,577,9.1,49.3
2024-11-11,05:29,28.4,45.6,582,15.5,33.0
2024-11-11,05:24,20.2,62.9,696,3.3,30.1
2024-11-11,05:19,28.5,59.4,484,6.9,28.5
2024-11-11,05:14,29.0,52.3,347,0.2,40.2
2024-11-11,05:09,26.1,51.7,484,8.7,33.3
2024-11-11,05:04,27.7,60.7,338,13.1,33.2
2024-11-11,04:59,28.5,49.3,800,0.7,59.0
2024-11-11,04:54,27.4,61.6,274,5.1,29.7
2024-11-11,04:49,28.7,51.6,761,16.0,44.6
2024-11-11,04:44,26.8,64.4,565,3.0,26.6
2024-11-11,04:39,20.2,65.7,709,10.6,57.7
2024-11-11,04:34,27.0,47.9,232,10.0,23.3
2024-11-11,04:29,20.3,51.3,730,9.0,21.7
2024-11-11,04:24,24.8,66.4,250,10.2,44.8
2024-11-11,04:19,22.0,53.9,494,18.9,37.3
2024-11-11,04:14,27.2,69.5,417,18.5,42.3
2024-11-11,04:09,28.7,46.2,339,0.5,57.1
2024-11-11,04:04,24.5,46.8,787,2.7,48.5
2024-11-11,03:59,25.1,60.4,455,1.0,48.6
2024-11-11,03:54,24.6,43.1,325,16.3,33.3
2024-11-11,03:49,28.2,49.9,789,0.1,37.2
2024-11-11,03:44,27.1,64.5,383,2.2,55.3
2024-11-11,03:39,21.4,60.9,386,19.8,20.5
2024-11-11,03:34,20.8,60.0,295,12.7,32.5
2024-11-11,03:29,21.7,45.2,373,16.4,36.0
2024-11-11,03:24,20.8,54.9,514,3.0,38.3
2024-11-11,03:19,29.5,41.4,444,18.9,28.1
2024-11-11,03:14,29.1,67.0,243,19.0,45.3
2024-11-11,03:09,26.8,45.8,213,4.8,34.6
2024-11-11,03:04,24.1,42.2,342,17.2,22.7
2024-11-11,02:59,29.1,54.9,627,11.4,32.8
2024-11-11,02:54,25.4,50.2,246,11.1,56.8
2024-11-11,02:49,28.7,62.1,203,4.6,48.7
2024-11-11,02:44,24.6,58.9,206,0.3,56.2
2024-11-11,02:39,28.8,58.3,221,9.3,34.5
2024-11-11,02:34,29.1,47.0,535,2.8,48.0
2024-11-11,02:29,20.9,47.9,312,2.4,49.4
2024-11-11,02:24,21.6,50.5,761,8.8,27.4
2024-11-11,02:19,26.8,48.3,632,14.1,54.3
2024-11-11,02:14,20.0,55.0,530,11.7,59.9
2024-11-11,02:09,29.0,46.9,233,12.1,29.2
2024-11-11,02:04,25.4,54.1,628,9.1,42.3
2024-11-11,01:59,21.5,64.4,220,19.4,43.3
2024-11-11,01:54,27.7,69.5,271,1.2,30.6
2024-11-11,01:49,27.3,48.6,758,4.3,38.2
2024-11-11,01:44,25.3,69.1,586,0.9,45.8
2024-11-11,01:39,22.9,65.1,752,2.7,26.6
2024-11-11,01:34,27.1,63.9,703,7.9,21.4
2024-11-11,01:29,24.1,51.7,480,17.8,49.1
2024-11-11,01:24,27.1,57.6,326,2.5,34.6
2024-11-11,01:19,29.6,50.7,399,13.3,54.7
2024-11-11,01:14,24.0,56.6,253,13.5,43.1
2024-11-11,01:09,27.9,52.6,200,14.8,59.5
2024-11-11,01:04,20.2,59.3,203,12.1,55.0
2024-11-11,00:59,26.8,51.4,702,2.0,20.1
2024-11-11,00:54,29.4,61.4,290,1.9,46.2
2024-11-11,00:49,25.7,40.7,713,18.8,53.6
2024-11-11,00:44,26.8,63.4,771,11.0,41.4
2024-11-11,00:39,25.1,66.1,221,15.3,22.7
2024-11-11,00:34,20.0,67.1,671,1.2,20.6
2024-11-11,00:29,29.3,62.0,463,6.7,33.4
2024-11-11,00:24,22.1,42.3,790,12.6,23.0
2024-11-11,00:19,24.7,41.9,741,4.9,24.2
2024-11-11,00:14,22.0,56.9,269,13.7,27.6
2024-11-11,00:09,21.4,61.2,525,16.9,28.4
2024-11-11,00:04,29.6,54.1,528,10.1,58.0
2024-11-10,23:59,26.0,50.2,275,13.5,32.4
2024-11-10,23:54,21.7,56.9,764,9.0,40.6
2024-11-10,23:49,26.7,64.5,724,10.1,23.2
2024-11-10,23:44,26.4,53.1,563,0.7,23.5
2024-11-10,23:39,20.2,58.7,512,4.2,52.7
2024-11-10,23:34,26.8,66.3,500,16.3,51.8
2024-11-10,23:29,29.2,53.0,285,18.4,24.7
2024-11-10,23:24,21.1,41.3,221,2.9,28.2
2024-11-10,23:19,25.3,64.3,758,6.2,32.8
2024-11-10,23:14,23.7,47.0,685,17.7,44.8
2024-11-10,23:09,29.8,61.3,666,12.5,53.8
2024-11-10,23:04,25.1,57.2,566,3.5,36.2
2024-11-10,22:59,24.6,56.9,450,13.8,46.0
2024-11-10,22:54,28.8,45.5,591,6.6,45.0
2024-11-10,22:49,25.2,44.9,591,3.5,42.7
2024-11-10,22:44,24.3,59.4,442,19.5,27.4
2024-11-10,22:39,28.5,58.7,237,2.8,45.5
2024-11-10,22:34,27.4,55.3,534,12.8,26.4
2024-11-10,22:29,24.2,59.8,416,11.7,45.5
2024-11-10,22:24,22.1,68.5,357,16.8,27.4
2024-11-10,22:19,22.5,59.1,730,9.4,33.7
2024-11-10,22:14,21.9,48.1,646,20.0,35.3
2024-11-10,22:09,28.7,62.8,275,14.9,32.1
2024-11-10,22:04,25.6,42.2,585,14.6,40.6
2024-11-10,21:59,21.7,49.7,326,7.1,46.4
2024-11-10,21:54,26.1,51.9,462,17.9,44.3
2024-11-10,21:49,23.7,54.3,561,16.5,27.0
2024-11-10,21:44,29.6,42.4,684,5.6,28.5
2024-11-10,21:39,20.1,40.7,535,12.5,51.2
2024-11-10,21:34,25.1,44.7,713,9.6,23.4
2024-11-10,21:29,20.6,51.3,581,16.4,46.9
2024-11-10,21:24,22.8,61.6,582,14.5,33.3
2024-11-10,21:19,24.9,51.7,247,14.8,51.5
2024-11-10,21:14,20.2,53.2,541,12.4,32.2
2024-11-10,21:09,22.4,69.0,228,2.9,43.3
2024-11-10,21:04,22.2,66.8,624,19.5,34.6
2024-11-10,20:59,29.6,58.7,717,11.6,52.2
2024-11-10,20:54,21.1,47.7,328,6.9,55.5
2024-11-10,20:49,29.0,53.2,256,10.6,24.6
2024-11-10,20:44,24.9,51.1,620,6.9,38.0
2024-11-10,20:39,23.5,43.9,370,4.6,32.8
2024-11-10,20:34,22.1,42.8,548,17.3,53.9
2024-11-10,20:29,25.9,64.6,720,4.1,43.0
2024-11-10,20:24,22.2,63.9,695,4.2,41.3
2024-11-10,20:19,24.4,56.1,538,9.5,56.5
2024-11-10,20:14,20.8,61.4,548,2.2,24.7
2024-11-10,20:09,21.5,53.2,798,6.8,23.9
2024-11-10,20:04,24.3,46.6,657,17.9,39.4
2024-11-10,19:59,29.7,56.8,519,7.1,49.2
2024-11-10,19:54,20.3,66.2,460,3.4,49.8
2024-11-10,19:49,24.6,46.3,364,11.1,35.1
2024-11-10,19:44,23.7,61.2,664,6.9,54.0
2024-11-10,19:39,27.8,64.9,467,2.6,49.3
2024-11-10,19:34,27.7,61.7,682,9.9,40.3
2024-11-10,19:29,21.0,56.2,220,0.3,38.2
2024-11-10,19:24,21.4,63.0,596,14.1,42.7
2024-11-10,19:19,20.5,69.3,416,8.2,35.1
2024-11-10,19:14,22.5,42.0,483,2.7,43.0
2024-11-10,19:09,28.9,48.0,766,0.0,52.3
2024-11-10,19:04,21.1,65.2,689,2.8,36.4
2024-11-10,18:59,25.5,44.1,486,18.6,32.6
2024-11-10,18:54,25.7,60.7,398,18.8,39.1
2024-11-10,18:49,29.3,41.6,629,18.8,26.2
2024-11-10,18:44,28.9,68.8,262,14.4,39.3
2024-11-10,18:39,22.9,50.1,766,6.5,32.7
2024-11-10,18:34,27.9,51.0,321,16.7,47.8
2024-11-10,18:29,27.1,58.6,242,10.9,34.5
2024-11-10,18:24,23.3,44.3,518,11.8,43.6
2024-11-10,18:19,29.7,47.1,793,19.0,55.8
2024-11-10,18:14,27.6,53.7,791,0.8,52.6
2024-11-10,18:09,29.0,42.8,210,14.4,48.3
2024-11-10,18:04,22.3,56.1,200,13.7,44.5
2024-11-10,17:59,25.2,69.7,469,19.6,59.5
2024-11-10,17:54,23.6,45.3,372,4.3,59.0
2024-11-10,17:49,25.3,55.4,537,11.8,53.2
2024-11-10,17:44,25.9,41.7,800,17.7,54.8
2024-11-10,17:39,20.6,40.3,645,2.7,43.8
2024-11-10,17:34,21.7,42.0,509,5.2,37.0
2024-11-10,17:29,29.1,52.2,359,11.8,23.3
2024-11-10,17:24,24.7,63.6,665,14.1,42.2
2024-11-10,17:19,22.6,46.1,416,16.6,33.9
2024-11-10,17:14,22.3,66.4,584,10.5,26.1
2024-11-10,17:09,23.0,50.9,536,6.9,39.3
2024-11-10,17:04,23.9,65.3,458,3.5,43.3
2024-11-10,16:59,29.8,43.6,751,3.5,21.4
2024-11-10,16:54,26.5,44.6,234,8.6,31.7
2024-11-10,16:49,29.5,65.7,753,7.6,53.3
2024-11-10,16:44,24.4,53.2,283,15.0,48.1
2024-11-10,16:39,20.3,62.1,398,14.4,47.9
2024-11-10,16:34,22.9,53.6,407,17.3,40.1
2024-11-10,16:29,25.6,51.5,714,6.1,38.9
2024-11-10,16:24,26.0,41.9,408,2.5,36.3
2024-11-10,16:19,20.7,64.6,399,11.9,49.8
2024-11-10,16:14,22.0,69.2,687,13.3,52.8
2024-11-10,16:09,23.0,50.6,681,3.9,25.6
2024-11-10,16:04,23.9,56.0,572,18.7,46.1
2024-11-10,15:59,29.3,61.6,572,3.2,45.7
2024-11-10,15:54,26.1,55.9,507,17.8,25.5
2024-11-10,15:49,25.0,45.4,776,9.7,28.5
2024-11-10,15:44,28.7,60.8,204,4.5,51.2
2024-11-10,15:39,20.2,52.9,310,13.9,59.9
2024-11-10,15:34,27.2,64.1,271,4.7,22.8
2024-11-10,15:29,27.6,48.1,606,14.7,44.0
2024-11-10,15:24,24.7,67.3,388,3.6,27.1
2024-11-10,15:19,26.8,49.6,655,6.7,27.9
2024-11-10,15:14,29.1,54.0,550,15.6,44.3
2024-11-10,15:09,29.6,56.3,632,10.1,22.0
2024-11-10,15:04,20.7,61.4,361,16.8,50.2
2024-11-10,14:59,20.4,61.4,311,7.6,44.6
2024-11-10,14:54,23.5,41.2,752,10.7,33.4
2024-11-10,14:49,20.8,47.5,571,4.4,43.9
2024-11-10,14:44,22.6,54.5,557,5.1,25.9
2024-11-10,14:39,24.2,60.7,533,13.1,42.8
2024-11-10,14:34,24.2,62.3,734,6.8,34.8
2024-11-10,14:29,26.9,67.1,307,17.4,43.0
2024-11-10,14:24,20.2,53.3,457,17.9,55.8
2024-11-10,14:19,21.2,51.4,528,5.6,36.7
2024-11-10,14:14,29.2,58.5,509,9.1,33.5
2024-11-10,14:09,21.9,55.0,267,4.0,40.0
2024-11-10,14:04,28.3,69.5,236,2.1,28.7
2024-11-10,13:59,22.2,65.2,306,6.1,45.2
2024-11-10,13:54,26.0,60.5,242,0.1,56.6
2024-11-10,13:49,25.1,51.9,518,4.5,42.4
2024-11-10,13:44,25.0,61.6,222,19.3,24.0
2024-11-10,13:39,27.7,45.0,655,14.0,41.8
2024-11-10,13:34,23.5,46.1,228,16.8,58.2
2024-11-10,13:29,22.0,58.2,489,18.1,45.3
2024-11-10,13:24,21.9,53.0,267,12.4,56.7
2024-11-10,13:19,24.7,43.0,259,17.8,46.1
2024-11-10,13:14,20.7,45.6,509,6.7,29.2
2024-11-10,13:09,27.8,63.2,434,7.9,55.5
2024-11-10,13:04,21.3,69.5,630,12.0,23.2
2024-11-10,12:59,26.2,41.6,269,19.9,30.5
2024-11-10,12:54,23.0,45.9,522,3.5,43.7
2024-11-10,12:49,29.9,43.1,300,7.4,47.7
2024-11-10,12:44,28.5,42.1,342,8.4,52.5
2024-11-10,12:39,20.3,66.6,645,13.2,24.5
2024-11-10,12:34,25.6,57.6,465,8.2,49.6
2024-11-10,12:29,29.5,60.7,779,2.6,51.2
2024-11-10,12:24,21.2,68.9,395,14.9,51.6
2024-11-10,12:19,26.4,52.7,799,19.1,34.1
2024-11-10,12:14,27.3,48.3,653,6.5,42.0
2024-11-10,12:09,28.5,67.2,303,1.3,28.9
2024-11-10,12:04,24.5,68.3,604,18.9,45.7
2024-11-10,11:59,21.1,53.2,614,15.1,25.9
2024-11-10,11:54,24.7,68.1,209,4.0,43.7
2024-11-10,11:49,22.0,47.5,215,1.7,55.6
2024-11-10,11:44,28.5,40.2,762,8.9,52.9
2024-11-10,11:39,20.6,65.9,600,13.9,47.0
2024-11-10,11:34,25.5,44.7,440,5.9,34.8
2024-11-10,11:29,27.1,50.4,671,13.8,22.8
2024-11-10,11:24,28.3,52.6,315,16.5,47.7
2024-11-10,11:19,24.1,68.6,227,14.2,25.7
2024-11-10,11:14,26.1,63.3,714,8.3,47.0
2024-11-10,11:09,28.6,68.6,207,8.8,43.7
2024-11-10,11:04,28.6,62.4,661,8.7,30.4
2024-11-10,10:59,24.9,60.1,323,10.4,38.7
2024-11-10,10:54,22.8,40.4,742,3.3,37.8
2024-11-10,10:49,24.7,65.0,411,19.4,55.9
2024-11-10,10:44,28.1,66.3,311,9.6,56.0
2024-11-10,10:39,25.3,70.0,557,18.1,33.9
2024-11-10,10:34,24.3,40.9,488,4.7,49.8
2024-11-10,10:29,23.1,47.8,445,4.5,35.6
2024-11-10,10:24,28.1,64.2,395,2.1,26.0
2024-11-10,10:19,21.4,56.5,362,14.3,28.4
2024-11-10,10:14,22.3,68.8,680,8.1,35.5
2024-11-10,10:09,28.7,44.5,360,11.4,51.0
2024-11-10,10:04,23.4,47.0,667,12.8,39.7
2024-11-10,09:59,21.8,41.4,225,10.6,54.7
2024-11-10,09:54,24.4,67.5,646,13.5,54.9
2024-11-10,09:49,23.4,57.7,538,3.0,30.8
2024-11-10,09:44,24.9,48.3,221,11.0,25.6
2024-11-10,09:39,26.0,66.7,266,4.6,26.9
2024-11-10,09:34,23.8,42.3,712,18.3,51.6
2024-11-10,09:29,21.2,68.2,711,3.4,55.5
2024-11-10,09:24,20.7,53.6,740,1.8,39.2
2024-11-10,09:19,29.5,41.2,400,16.6,41.4
2024-11-10,09:14,24.6,60.1,322,7.9,37.0
2024-11-10,09:09,25.4,51.3,786,2.5,39.7
2024-11-10,09:04,22.6,47.7,657,3.2,40.1
2024-11-10,08:59,27.1,60.1,339,3.7,50.2
2024-11-10,08:54,22.4,66.4,277,11.5,49.7
2024-11-10,08:49,29.0,41.8,708,12.0,60.0
2024-11-10,08:44,22.3,42.4,625,11.1,58.4
2024-11-10,08:39,22.5,61.0,794,4.0,21.5
2024-11-10,08:34,22.5,59.1,653,4.8,30.1
2024-11-10,08:29,22.5,57.4,592,17.5,31.5
2024-11-10,08:24,26.6,55.7,766,16.6,54.7
2024-11-10,08:19,20.1,69.5,717,5.0,28.0
2024-11-10,08:14,23.5,58.6,435,3.9,57.6
2024-11-10,08:09,24.7,65.7,277,13.2,59.5
2024-11-10,08:04,27.0,66.4,745,16.2,22.4
2024-11-10,07:59,26.4,50.4,632,7.3,48.1
2024-11-10,07:54,21.2,69.7,747,16.0,58.3
2024-11-10,07:49,26.2,67.8,410,14.8,37.3
2024-11-10,07:44,28.7,59.0,696,0.2,43.6
2024-11-10,07:39,29.3,55.8,687,11.5,46.3
2024-11-10,07:34,20.7,66.3,357,5.4,36.6
2024-11-10,07:29,23.9,46.9,371,11.5,23.7
2024-11-10,07:24,20.0,59.6,317,9.4,43.7
2024-11-10,07:19,21.4,51.7,481,15.5,59.1
2024-11-10,07:14,30.0,67.7,351,19.6,49.4
2024-11-10,07:09,20.2,56.4,556,7.8,39.3
2024-11-10,07:04,29.2,54.1,643,5.8,23.4
2024-11-10,06:59,21.2,50.2,751,15.6,42.6
2024-11-10,06:54,27.6,49.4,514,15.0,33.4
2024-11-10,06:49,22.1,60.4,638,5.5,52.4
2024-11-10,06:44,25.5,69.7,455,7.8,37.2
2024-11-10,06:39,23.5,58.9,460,5.1,41.9
2024-11-10,06:34,29.9,60.0,276,11.4,40.8
2024-11-10,06:29,23.8,58.8,490,4.0,51.7
2024-11-10,06:24,20.8,68.0,239,2.2,50.6
2024-11-10,06:19,24.4,62.1,746,14.4,51.2
2024-11-10,06:14,25.9,54.8,272,19.5,41.2
2024-11-10,06:09,29.6,53.5,507,2.6,35.3
2024-11-10,06:04,27.7,46.6,254,16.5,56.9
2024-11-10,05:59,27.5,49.1,520,19.0,58.0
2024-11-10,05:54,22.6,60.0,298,7.7,49.9
2024-11-10,05:49,21.9,49.6,499,14.0,34.0
2024-11-10,05:44,26.1,69.7,321,7.3,33.0
2024-11-10,05:39,20.9,69.6,610,5.2,34.8
2024-11-10,05:34,26.2,50.9,341,10.2,34.8
2024-11-10,05:29,28.3,60.5,258,4.4,35.7
2024-11-10,05:24,21.0,59.4,752,17.4,31.0
2024-11-10,05:19,22.9,51.4,335,17.9,49.5
2024-11-10,05:14,21.4,56.0,366,4.1,40.9
2024-11-10,05:09,30.0,49.7,201,15.2,33.1
2024-11-10,05:04,25.5,40.4,607,10.9,47.6
2024-11-10,04:59,23.5,46.8,770,16.8,49.1
2024-11-10,04:54,27.5,42.0,460,13.2,42.3
2024-11-10,04:49,23.8,42.9,336,19.8,46.7
2024-11-10,04:44,28.2,53.6,200,4.4,40.6
2024-11-10,04:39,25.1,41.4,293,0.6,56.2
2024-11-10,04:34,23.5,48.4,536,19.1,35.3
2024-11-10,04:29,21.5,40.7,566,12.0,57.6
2024-11-10,04:24,29.6,50.3,642,1.7,33.5
2024-11-10,04:19,20.5,45.5,376,18.8,23.5
2024-11-10,04:14,28.5,60.1,274,5.9,34.0
